#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000143686.1	chr2	+	128849959	128851411	128849959	128849959		uc290ais.1	Tmem87b
ENSMUST00000143398.2	chr2	+	128818302	128851739	128818338	128851343		uc290aiq.2	Tmem87b
ENSMUST00000152210.1	chr2	+	128818383	128851792	128818383	128851343	Z4YML9	uc290aip.1	Tmem87b
ENSMUST00000110325.7	chr2	+	128818117	128854261	128818338	128851343	Q8BKU8	uc008mgx.2	Tmem87b
ENSMUST00000137881.1	chr2	+	129129849	129133480	129129849	129129849		uc290aji.1	Chchd5
ENSMUST00000149118.1	chr2	+	129129803	129134013	129129803	129129803		uc290ajh.1	Chchd5
ENSMUST00000035481.4	chr2	+	129129699	129134134	129129855	129133298	Q9CQP3	uc008mhg.4	Chchd5
ENSMUST00000184538.1	chr2	-	130279312	130280551	130279639	130280551	V9GXV0	uc290alv.1	Idh3b
ENSMUST00000124868.1	chr2	-	130283662	130284415	130283662	130283662		uc290alx.1	Idh3b
ENSMUST00000149843.1	chr2	-	130282144	130284434	130282144	130282144		uc290alw.1	Idh3b
ENSMUST00000028892.10	chr2	-	130279308	130284547	130279639	130284417	Q91VA7	uc008min.3	Idh3b
ENSMUST00000153271.1	chr2	-	130654034	130654777	130654034	130654034		uc290anh.1	Ddrgk1
ENSMUST00000135167.7	chr2	-	130654194	130657357	130654194	130654194		uc290ani.1	Ddrgk1
ENSMUST00000134044.7	chr2	-	130654290	130661741	130658537	130661741	F7AIJ1	uc290anj.1	Ddrgk1
ENSMUST00000124559.1	chr2	-	130655198	130663819	130655198	130655198		uc290ank.1	Ddrgk1
ENSMUST00000135072.1	chr2	-	130658685	130664165	130658685	130663377	B0R015	uc290anl.1	Ddrgk1
ENSMUST00000089559.10	chr2	-	130653959	130664659	130654155	130664565	Q80WW9	uc008mjs.2	Ddrgk1
ENSMUST00000121500.1	chr2	-	134762823	134763630	134762823	134762823		uc290aty.1	Gm14038
ENSMUST00000184404.7	chr2	+	139678177	139758580	139678669	139757494	V9GXR4	uc008mpf.3	Ism1
ENSMUST00000099307.3	chr2	+	139678177	139758581	139678669	139757494	A2ATD1	uc290awj.1	Ism1
ENSMUST00000125285.1	chr2	-	144251115	144252677	144251115	144251115		uc290azf.1	Snx5
ENSMUST00000138745.1	chr2	-	144251063	144253705	144251063	144251063		uc290aze.1	Snx5
ENSMUST00000124389.1	chr2	-	144254690	144255382	144254690	144254690		uc290azh.1	Snx5
ENSMUST00000156936.1	chr2	-	144253724	144255403	144253724	144253724		uc290azg.1	Snx5
ENSMUST00000153033.1	chr2	-	144254793	144260762	144254793	144254793		uc290azi.1	Snx5
ENSMUST00000028909.4	chr2	-	144250122	144270572	144251181	144270427	Q9D8U8	uc008mqq.4	Snx5
ENSMUST00000155509.1	chr2	-	144269453	144270784	144269453	144269453		uc290azl.1	Snx5
ENSMUST00000110030.9	chr2	-	144250122	144270906	144251181	144270427	Q9D8U8	uc008mqr.5	Snx5
ENSMUST00000138582.1	chr2	-	144317776	144331326	144317776	144317776		uc290azm.1	Ovol2
ENSMUST00000103171.9	chr2	-	144305174	144331695	144305602	144331302	Q8CIV7	uc008mqv.3	Ovol2
ENSMUST00000037423.3	chr2	-	144305174	144332146	144305602	144331860	Q8CIV7	uc008mqx.3	Ovol2
ENSMUST00000144661.1	chr2	+	145675366	145714989	145675366	145675366		uc008mrt.2	Rin2
ENSMUST00000137180.2	chr2	+	145701196	145753672	145701196	145701196		uc008mru.2	Rin2
ENSMUST00000231581.1	chr2	+	145675214	145787327	145675214	145675214		uc290bbi.1	Rin2
ENSMUST00000142847.7	chr2	+	145784733	145822302	145786357	145822302	E0CZD2	uc290bbk.1	Rin2
ENSMUST00000150449.1	chr2	+	145786161	145822704	145786357	145822682	E0CYG9	uc290bbn.1	Rin2
ENSMUST00000144278.1	chr2	+	145822149	145844818	145822149	145822149		uc290bbo.1	Rin2
ENSMUST00000149269.1	chr2	+	145822288	145845087	145822288	145822288		uc290bbp.1	Rin2
ENSMUST00000145874.1	chr2	+	145862643	145878974	145862643	145862643		uc290bbq.1	Rin2
ENSMUST00000110005.7	chr2	+	145785979	145887616	145786357	145885923	Q9D684	uc290bbl.1	Rin2
ENSMUST00000094480.10	chr2	+	145786115	145887616	145822738	145885923	F8WGD2	uc008mrv.2	Rin2
ENSMUST00000147976.7	chr2	+	145786115	145887616	145786357	145822682	E0CYG9	uc290bbm.1	Rin2
ENSMUST00000156232.1	chr2	+	146855908	146889295	146855921	146889295	Z4YN37	uc290bcv.1	Kiz
ENSMUST00000135595.1	chr2	+	146952882	146970092	146952882	146952882		uc290bcw.1	Kiz
ENSMUST00000099278.8	chr2	+	146855863	146970097	146855921	146970060	Q3UXL4	uc008mso.2	Kiz
ENSMUST00000131292.1	chr2	+	148681210	148684049	148683610	148684049	A2ASL5	uc290bdy.1	Gzf1
ENSMUST00000151362.1	chr2	+	148684611	148690215	148684611	148684611		uc290bdz.1	Gzf1
ENSMUST00000028928.7	chr2	+	148681022	148692949	148683610	148691048	Q4VBD9	uc008mtg.3	Gzf1
ENSMUST00000094538.5	chr2	-	150117155	150136642	150117155	150136642	L7N212	uc290bfb.1	Zfp120
ENSMUST00000142792.1	chr2	-	150119315	150136656	150119315	150119315		uc290bfc.1	Zfp120
ENSMUST00000109931.7	chr2	-	150114405	150136678	150118009	150136642	A2ANU5	uc008mty.2	Zfp120
ENSMUST00000122859.7	chr2	-	150114405	150136678	150119560	150136642	F2Z412	uc012cfq.2	Zfp120
ENSMUST00000089207.12	chr2	-	150114405	150136708	150117155	150136642	Q8BZW4	uc008mtx.2	Zfp120
ENSMUST00000109861.7	chr2	+	151999864	152009222	152004120	152008158	Q9D6X5	uc008nev.3	Slc52a3
ENSMUST00000109858.1	chr2	+	151999896	152009246	152004120	152008016	Q9D6X5	uc012cga.2	Slc52a3
ENSMUST00000109859.8	chr2	+	151996510	152009257	152004120	152008016	Q9D6X5	uc290bjg.1	Slc52a3
ENSMUST00000073228.11	chr2	+	151996534	152009258	152004120	152008158	Q9D6X5	uc008neu.3	Slc52a3
ENSMUST00000173755.1	chr2	-	152781410	152828535	152781410	152781410		uc290bku.1	Bcl2l1
ENSMUST00000140436.1	chr2	-	152828361	152830310	152829360	152829990	Q64373	uc290bkv.1	Bcl2l1
ENSMUST00000146380.1	chr2	-	152829700	152830618	152829700	152829990	A2AHX8	uc290bky.1	Bcl2l1
ENSMUST00000134902.1	chr2	-	152828126	152830641	152829360	152829990	Q64373	uc008ngn.3	Bcl2l1
ENSMUST00000134357.1	chr2	-	152829528	152830652	152829528	152829990	A2AHX9	uc290bkx.1	Bcl2l1
ENSMUST00000109820.4	chr2	-	152780671	152830666	152782144	152829990	Q64373	uc008ngl.3	Bcl2l1
ENSMUST00000128172.2	chr2	-	152829426	152831112	152829426	152829990	Q9QWX2	uc290bkw.1	Bcl2l1
ENSMUST00000156688.1	chr2	-	152829756	152831710	152829756	152829990	A2AHX7	uc290bkz.1	Bcl2l1
ENSMUST00000007803.11	chr2	-	152780667	152831728	152782144	152829990	Q64373	uc008ngm.3	Bcl2l1
ENSMUST00000133018.1	chr2	-	154399328	154407980	154399328	154399328		uc290boh.1	Snta1
ENSMUST00000028991.6	chr2	-	154376312	154408081	154376815	154407971	Q61234	uc012cgu.2	Snta1
ENSMUST00000109728.7	chr2	-	154376312	154408099	154376815	154407971	A2AKD7	uc008nje.3	Snta1
ENSMUST00000138033.7	chr2	-	155494883	155499159	155494883	155494883		uc290brh.1	Ggt7
ENSMUST00000148296.1	chr2	-	155495952	155503133	155495952	155495952		uc290bri.1	Ggt7
ENSMUST00000176117.7	chr2	-	155500764	155506954	155500764	155506502	H3BKA5	uc290brj.1	Ggt7
ENSMUST00000029131.10	chr2	-	155490378	155514848	155490952	155514797	Q99JP7	uc012chc.2	Ggt7
ENSMUST00000147601.1	chr2	-	155504772	155518237	155504772	155514797	A2AQN2	uc290brk.1	Ggt7
ENSMUST00000155095.1	chr2	+	155751149	155753795	155751149	155751149		uc290bst.1	Procr
ENSMUST00000132608.1	chr2	+	155751122	155754328	155751397	155754328	A2AUV5	uc290bss.1	Procr
ENSMUST00000143493.1	chr2	+	155751343	155755468	155751343	155751343		uc290bsu.1	Procr
ENSMUST00000029140.11	chr2	+	155751116	155755471	155751397	155754884	Q64695	uc008nlh.3	Procr
ENSMUST00000135945.1	chr2	+	155807023	155810379	155807023	155807023		uc290bsv.1	Mmp24
ENSMUST00000029141.5	chr2	+	155775341	155818366	155775472	155816048	Q9R0S2	uc008nlj.2	Mmp24
ENSMUST00000148794.7	chr2	-	156149235	156164923	156149235	156164923	F7AA45	uc290bwh.1	Rbm39
ENSMUST00000135274.1	chr2	-	156161830	156165212	156161830	156161830		uc290bwj.1	Rbm39
ENSMUST00000130516.7	chr2	-	156163985	156168148	156163985	156163985		uc290bwl.1	Rbm39
ENSMUST00000131625.7	chr2	-	156162812	156169231	156162812	156162812		uc290bwk.1	Rbm39
ENSMUST00000150272.7	chr2	-	156164919	156172961	156164919	156164919		uc290bwn.1	Rbm39
ENSMUST00000140001.1	chr2	-	156170039	156177383	156170039	156170039		uc290bwp.1	Rbm39
ENSMUST00000138381.7	chr2	-	156167537	156177731	156167537	156167537		uc290bwo.1	Rbm39
ENSMUST00000137297.1	chr2	-	156172953	156177901	156172953	156172953		uc290bws.1	Rbm39
ENSMUST00000146297.7	chr2	-	156147245	156179580	156148090	156179227	Q8VH51	uc008nmq.5	Rbm39
ENSMUST00000154677.7	chr2	-	156174684	156179912	156177768	156179227	D6RJ85	uc290bwt.1	Rbm39
ENSMUST00000126992.7	chr2	-	156161828	156180142	156161828	156179227	B7ZD61	uc290bwi.1	Rbm39
ENSMUST00000137340.1	chr2	-	156178560	156180145	156178560	156178560		uc008nmw.3	Rbm39
ENSMUST00000147098.7	chr2	-	156172931	156180147	156176438	156179227	E9PZF9	uc290bwr.1	Rbm39
ENSMUST00000142071.7	chr2	-	156147248	156180149	156152472	156179227	E9Q8F0	uc290bwf.1	Rbm39
ENSMUST00000152919.2	chr2	-	156177360	156180149	156178880	156179227	D6RCZ8	uc290bwx.1	Rbm39
ENSMUST00000137566.7	chr2	-	156174688	156180156	156178880	156179227	D6RCZ8	uc290bwu.1	Rbm39
ENSMUST00000146288.7	chr2	-	156164805	156180159	156164805	156179227	B7ZD63	uc290bwm.1	Rbm39
ENSMUST00000146549.7	chr2	-	156172832	156180161	156178880	156179227	D6RCZ8	uc290bwq.1	Rbm39
ENSMUST00000029149.12	chr2	-	156147248	156180167	156148090	156179227	Q8VH51	uc008nms.5	Rbm39
ENSMUST00000155837.7	chr2	-	156147939	156180176	156178880	156179227	D6RCZ8	uc008nmt.2	Rbm39
ENSMUST00000153514.7	chr2	-	156147939	156180184	156174125	156179227	E9Q999	uc290bwg.1	Rbm39
ENSMUST00000132929.7	chr2	-	156177160	156180196	156177160	156177160		uc290bww.1	Rbm39
ENSMUST00000128243.1	chr2	-	156178558	156180212	156178558	156178558		uc290bwy.1	Rbm39
ENSMUST00000109587.8	chr2	-	156147238	156180238	156148090	156179227	Q8VH51	uc008nmr.4	Rbm39
ENSMUST00000109584.7	chr2	-	156174773	156180238	156174958	156179227	B7ZD64	uc290bwv.1	Rbm39
ENSMUST00000133056.1	chr2	+	156312616	156320929	156312616	156312616		uc290bxl.1	Cnbd2
ENSMUST00000125395.7	chr2	+	156312577	156338665	156312577	156312577		uc290bxj.1	Cnbd2
ENSMUST00000154227.1	chr2	+	156333860	156339266	156333860	156333860		uc290bxq.1	Cnbd2
ENSMUST00000073942.11	chr2	+	156312591	156357102	156328347	156356914	A2AV95	uc290bxk.1	Cnbd2
ENSMUST00000037096.8	chr2	+	156312298	156375635	156312532	156375614	Q9D5U8	uc008nnd.3	Cnbd2
ENSMUST00000109580.1	chr2	+	156312632	156375638	156328347	156375614	A2AV96	uc290bxm.1	Cnbd2
ENSMUST00000149599.1	chr2	-	156931151	156935005	156931151	156931151		uc290bzr.1	Ndrg3
ENSMUST00000156491.7	chr2	-	156928402	156944066	156928402	156928402		uc290bzq.1	Ndrg3
ENSMUST00000140297.7	chr2	-	156938575	156953393	156938575	156938575		uc290bzs.1	Ndrg3
ENSMUST00000156651.1	chr2	-	156948260	156991927	156948260	156948260		uc290bzu.1	Ndrg3
ENSMUST00000132748.1	chr2	-	156970060	156991996	156970060	156970060		uc290bzx.1	Ndrg3
ENSMUST00000131955.7	chr2	-	156946017	156992000	156946017	156946017		uc290bzt.1	Ndrg3
ENSMUST00000109558.1	chr2	-	156934302	156992035	156937481	156970093	Q8CBD0	uc008noh.3	Ndrg3
ENSMUST00000069600.12	chr2	-	156927344	156992043	156928699	156970093	Q8VCV2	uc008nog.3	Ndrg3
ENSMUST00000126627.1	chr2	-	156956342	156992047	156956342	156956342		uc290bzv.1	Ndrg3
ENSMUST00000072298.12	chr2	-	156927344	156992056	156928699	156970093	Q9QYF9	uc008nof.3	Ndrg3
ENSMUST00000173793.7	chr2	+	157560122	157561372	157560188	157561292	G3UYJ4	uc290cbq.1	Nnat
ENSMUST00000088484.5	chr2	+	157560129	157561780	157560188	157561771	G3X9K1	uc056zqq.2	Nnat
ENSMUST00000172487.1	chr2	+	157560123	157561782	157560188	157561782	G3UZA6	uc290cbr.1	Nnat
ENSMUST00000134513.1	chr2	+	157561008	157561855	157561008	157561008		uc290cbt.1	Nnat
ENSMUST00000173041.7	chr2	+	157560120	157561992	157560188	157561292	G3UYJ4	uc290cbp.1	Nnat
ENSMUST00000173595.1	chr2	+	157560106	157562238	157560188	157561771	G3UWR7	uc056zqo.2	Nnat
ENSMUST00000153739.8	chr2	+	157560077	157562504	157560188	157561634	Q61979	uc008npf.3	Nnat
ENSMUST00000173839.1	chr2	+	157560115	157562504	157560188	157561634	G3UWR4	uc056zqp.2	Nnat
ENSMUST00000152605.1	chr2	+	157560139	157562517	157560139	157560139		uc290cbs.1	Nnat
ENSMUST00000109526.1	chr2	+	157560109	157562522	157560188	157561634	Q61979	uc008npe.3	Nnat
ENSMUST00000152690.1	chr2	-	158134321	158139736	158134321	158134321		uc290cco.1	Tgm2
ENSMUST00000140923.7	chr2	-	158130379	158146366	158130379	158130379		uc290ccn.1	Tgm2
ENSMUST00000174718.1	chr2	-	158127344	158146393	158129422	158146300	G3UXE8	uc290ccm.1	Tgm2
ENSMUST00000103122.9	chr2	-	158116401	158146436	158117800	158146300	P21981	uc008npr.2	Tgm2
ENSMUST00000174885.1	chr2	+	160731698	160747888	160731816	160747888	G3V016	uc290cfl.1	Plcg1
ENSMUST00000173061.1	chr2	+	160754066	160754864	160754066	160754066		uc290cfq.1	Plcg1
ENSMUST00000129568.1	chr2	+	160754546	160755169	160754546	160754546		uc290cfr.1	Plcg1
ENSMUST00000147254.1	chr2	+	160754905	160757147	160754905	160754905		uc290cft.1	Plcg1
ENSMUST00000173335.7	chr2	+	160752551	160758907	160752551	160752551		uc290cfp.1	Plcg1
ENSMUST00000124652.7	chr2	+	160754571	160759447	160754571	160754571		uc290cfs.1	Plcg1
ENSMUST00000173791.7	chr2	+	160752486	160762155	160752486	160752486		uc290cfo.1	Plcg1
ENSMUST00000143997.1	chr2	+	160760117	160762217	160760117	160761666	F6SLL0	uc290cfu.1	Plcg1
ENSMUST00000151590.7	chr2	+	160731299	160762502	160731816	160753670	G3UXP4	uc290cfk.1	Plcg1
ENSMUST00000017077.13	chr2	+	160740986	160762506	160740986	160740986		uc008nrb.2	Plcg1
ENSMUST00000109462.7	chr2	+	160731732	160763286	160731816	160762136	A2A4A6	uc008nrd.2	Plcg1
ENSMUST00000103115.7	chr2	+	160731309	160775760	160731816	160775368	Q62077	uc008nra.1	Plcg1
ENSMUST00000103112.7	chr2	-	160765781	160859631	160771614	160782245	Q8C0Q2	uc290cfv.1	Zhx3
ENSMUST00000103111.8	chr2	-	160765184	160872572	160771614	160782245	Q8C0Q2	uc008nre.2	Zhx3
ENSMUST00000176141.7	chr2	-	160781903	160872829	160781903	160782245	H3BIX6	uc290cfw.1	Zhx3
ENSMUST00000109460.7	chr2	-	160770446	160872990	160771614	160782245	Q8C0Q2	uc008nrf.1	Zhx3
ENSMUST00000127201.1	chr2	-	160781940	160872990	160781940	160782245	F6V503	uc290cfx.1	Zhx3
ENSMUST00000133937.8	chr2	-	160748707	160872998	160748707	160748707		uc290cfn.1	Zhx3
ENSMUST00000124920.1	chr2	+	160901548	160903737	160901548	160901548		uc290cgb.1	Lpin3
ENSMUST00000109457.2	chr2	+	160888170	160905792	160892196	160905402	A2A4B1	uc008nri.3	Lpin3
ENSMUST00000109456.8	chr2	+	160880669	160905997	160892196	160905402	Q99PI4	uc008nrh.3	Lpin3
ENSMUST00000040872.12	chr2	+	160888107	160906002	160892196	160905402	Q99PI4	uc008nrj.3	Lpin3
ENSMUST00000109455.8	chr2	+	160888107	160906002	160892196	160905402	A2A4B3	uc290cga.1	Lpin3
ENSMUST00000139142.1	chr2	-	163406585	163411665	163406585	163406585		uc290cia.1	Oser1
ENSMUST00000127038.1	chr2	-	163407069	163417096	163407069	163415611	A2A478	uc290cic.1	Oser1
ENSMUST00000140454.7	chr2	-	163406551	163419144	163406551	163406551		uc290chz.1	Oser1
ENSMUST00000046908.9	chr2	-	163405821	163419528	163406404	163415611	Q9D722	uc008nsq.3	Oser1
ENSMUST00000123659.1	chr2	-	163422876	163424550	163422876	163422876		uc290cie.1	Oser1
ENSMUST00000104954.8	chr2	-	163405852	163424697	163406404	163415611	Q9D722	uc008nsr.2	Oser1
ENSMUST00000141301.1	chr2	-	163406880	163424697	163406880	163406880		uc290cib.1	Oser1
ENSMUST00000129854.1	chr2	-	163636830	163645125	163636830	163636830		uc290cit.1	Serinc3
ENSMUST00000017851.3	chr2	-	163623271	163645131	163625440	163645036	Q9QZI9	uc008ntg.3	Serinc3
ENSMUST00000152471.1	chr2	+	164786016	164787632	164786065	164786894	G3UY23	uc008nwb.2	Snx21
ENSMUST00000174070.7	chr2	+	164785822	164792487	164786065	164791731	G3UWM2	uc290clf.1	Snx21
ENSMUST00000140519.1	chr2	+	164786793	164792624	164786793	164792387	G3UYX2	uc290clh.1	Snx21
ENSMUST00000172577.7	chr2	+	164785990	164793052	164786065	164791731	G3UYL5	uc290clg.1	Snx21
ENSMUST00000174342.1	chr2	+	164791651	164793808	164791651	164791651		uc029uib.1	Snx21
ENSMUST00000056181.6	chr2	+	164785990	164793810	164786065	164792387	Q3UR97	uc008nwc.2	Snx21
ENSMUST00000173945.1	chr2	+	164790410	164793816	164790410	164790410		uc008nwd.2	Snx21
ENSMUST00000145859.3	chr2	+	167063232	167064130	167063232	167063232		uc012cjm.3	Zfas1
ENSMUST00000136378.1	chr2	+	167063220	167065382	167063220	167063220		uc290crx.1	Zfas1
ENSMUST00000125841.2	chr2	+	167063222	167065722	167063222	167063222		uc290cry.1	Zfas1
ENSMUST00000189909.6	chr2	+	167062933	167065862	167062933	167062933		uc057ler.2	Zfas1
ENSMUST00000143587.2	chr2	+	167063218	167065862	167063218	167063218		uc290csa.2	Zfas1
ENSMUST00000238277.1	chr2	+	167063220	167065862	167063220	167063220		uc294iqf.1	Zfas1
ENSMUST00000136271.1	chr2	-	167206521	167208416	167206521	167206521		uc290csj.1	Ptgis
ENSMUST00000088041.10	chr2	-	167191804	167240589	167191816	167240420	Q8BXC0	uc290csh.1	Ptgis
ENSMUST00000018113.7	chr2	-	167202906	167240604	167203323	167240420	O35074	uc008nzl.2	Ptgis
ENSMUST00000144249.1	chr2	+	167932394	167963687	167932394	167932394		uc290cty.1	Ptpn1
ENSMUST00000142717.1	chr2	+	167951047	167965067	167951047	167951047		uc290cua.1	Ptpn1
ENSMUST00000124039.7	chr2	+	167932394	167967733	167932394	167932394		uc290ctz.1	Ptpn1
ENSMUST00000151705.7	chr2	+	167932371	167967785	167932371	167932371		uc290ctw.1	Ptpn1
ENSMUST00000147210.7	chr2	+	167932056	167974737	167932056	167932056		uc290ctv.1	Ptpn1
ENSMUST00000029053.7	chr2	+	167932326	167979385	167932493	167976638	Q3TZW9	uc008oaj.1	Ptpn1
ENSMUST00000126839.7	chr2	+	167932371	167979385	167932371	167932371		uc290ctx.1	Ptpn1
ENSMUST00000141036.7	chr2	-	168210515	168213261	168210515	168210515		uc290cul.1	Dpm1
ENSMUST00000136582.1	chr2	-	168210281	168215969	168210281	168210281		uc290cuk.1	Dpm1
ENSMUST00000153258.7	chr2	-	168210280	168217704	168210280	168210280		uc290cui.1	Dpm1
ENSMUST00000140249.7	chr2	-	168210587	168223318	168210587	168210587		uc290cun.1	Dpm1
ENSMUST00000150437.7	chr2	-	168211383	168230076	168211383	168211383		uc290cuo.1	Dpm1
ENSMUST00000142482.7	chr2	-	168217616	168230230	168217616	168217616		uc290cup.1	Dpm1
ENSMUST00000099072.10	chr2	-	168210541	168230328	168217758	168230328	F8WII3	uc290cum.1	Dpm1
ENSMUST00000156800.1	chr2	-	168219957	168230362	168219957	168219957		uc290cuq.1	Dpm1
ENSMUST00000138667.1	chr2	-	168180985	168230364	168210531	168230353	O70152	uc290cuf.1	Gm20716
ENSMUST00000154111.7	chr2	-	168209047	168230379	168210531	168230353	O70152	uc008oas.1	Dpm1
ENSMUST00000109193.7	chr2	-	168210280	168230591	168210531	168230393	A2BDX2	uc290cuj.1	Dpm1
ENSMUST00000134876.7	chr2	+	174076317	174090734	174090635	174090734	B7ZCB7	uc290czn.1	Stx16
ENSMUST00000155000.7	chr2	+	174076307	174092433	174090635	174092433	B7ZCB9	uc290czm.1	Stx16
ENSMUST00000147038.7	chr2	+	174076321	174093526	174090635	174093526	B7ZCB8	uc290czo.1	Stx16
ENSMUST00000156054.1	chr2	+	174077065	174096967	174077065	174096967	F7CJY7	uc290czq.1	Stx16
ENSMUST00000044638.12	chr2	+	174077057	174099770	174077057	174097023	F6X4N5	uc290czp.1	Stx16
ENSMUST00000087908.9	chr2	+	174076921	174099771	174077057	174097023	Q8BVI5	uc008oel.2	Stx16
ENSMUST00000140908.1	chr2	+	174760798	174781980	174760966	174781918	E0CZ86	uc290dbc.1	Edn3
ENSMUST00000162473.1	chr2	+	174769921	174782540	174769921	174769921		uc290dbe.1	Edn3
ENSMUST00000137369.7	chr2	+	174761051	174782585	174761051	174761051		uc290dbd.1	Edn3
ENSMUST00000029030.8	chr2	+	174760618	174784042	174760966	174781918	P48299	uc008ofi.3	Edn3
ENSMUST00000140210.1	chr2	+	180119334	180137085	180119334	180119334		uc290diq.1	Osbpl2
ENSMUST00000124225.1	chr2	+	180149378	180151408	180149378	180149378		uc290dis.1	Osbpl2
ENSMUST00000142376.1	chr2	+	180119403	180159292	180119403	180119403		uc290dir.1	Osbpl2
ENSMUST00000040668.8	chr2	+	180119305	180162680	180137075	180161591	Q8BX94	uc008oil.2	Osbpl2
ENSMUST00000139434.1	chr2	+	181840832	181846611	181842398	181846611	B0R0D0	uc290drd.1	Pcmtd2
ENSMUST00000155970.1	chr2	+	181842453	181846665	181842453	181842453		uc290dre.1	Pcmtd2
ENSMUST00000142989.1	chr2	+	181850999	181855255	181850999	181850999		uc290dri.1	Pcmtd2
ENSMUST00000124346.1	chr2	+	181844453	181855338	181844453	181855058	F6SPX7	uc290drf.1	Pcmtd2
ENSMUST00000122811.1	chr2	+	181850965	181855477	181850965	181850965		uc290drh.1	Pcmtd2
ENSMUST00000137893.1	chr2	+	181851562	181855505	181851562	181851562		uc290drj.1	Pcmtd2
ENSMUST00000145475.7	chr2	+	181850957	181855602	181850957	181850957		uc290drg.1	Pcmtd2
ENSMUST00000108754.7	chr2	+	181837912	181857446	181842398	181855058	B0R0C7	uc008onv.3	Pcmtd2
ENSMUST00000029116.13	chr2	+	181837853	181857461	181842398	181855311	Q8BHD8	uc008onu.3	Pcmtd2
ENSMUST00000175866.7	chr3	+	5218525	5413165	5241715	5413147	H3BLK8	uc290dso.1	Zfhx4
ENSMUST00000175641.1	chr3	+	5218545	5331246	5218545	5218545		uc290dsp.1	Zfhx4
ENSMUST00000026284.12	chr3	+	5218553	5415855	5241715	5413147	E9Q5A7	uc008ooa.1	Zfhx4
ENSMUST00000176175.1	chr3	+	5221504	5242018	5241715	5242018	V9GXP5	uc290dsq.1	Zfhx4
ENSMUST00000176383.2	chr3	+	5241671	5415857	5241715	5413147	E9Q5A7	uc290dsr.1	Zfhx4
ENSMUST00000051064.8	chr3	+	7503482	7553836	7503511	7551548	Q8BJH1	uc008oog.2	Zc2hc1a
ENSMUST00000193010.1	chr3	+	7503485	7552075	7503511	7551548	Q8BJH1	uc012cnc.2	Zc2hc1a
ENSMUST00000192835.1	chr3	+	7538859	7551501	7538859	7538859		uc290dtn.1	Zc2hc1a
ENSMUST00000099223.10	chr3	-	10417816	10440102	10419126	10438185	Q3TLM7	uc008opx.4	Snx16
ENSMUST00000029047.11	chr3	-	10418145	10440087	10419126	10438185	Q8C080	uc008opw.4	Snx16
ENSMUST00000195822.1	chr3	-	10418936	10440100	10419126	10438185	Q8BLP0	uc008opy.4	Snx16
ENSMUST00000195564.1	chr3	+	12975358	12975701	12975358	12975358		uc290dwn.1	Gm38317
ENSMUST00000195575.1	chr3	+	14863511	14865550	14863511	14863511		uc008oqr.2	Car3
ENSMUST00000029076.5	chr3	+	14863537	14872523	14863571	14871661	P16015	uc008oqs.3	Car3
ENSMUST00000195834.1	chr3	+	14869177	14872069	14869177	14869177		uc290dxu.1	Car3
ENSMUST00000099195.9	chr3	-	19223107	19311322	19227635	19311001	Q3U3Y7	uc008oru.3	Pde7a
ENSMUST00000091314.10	chr3	-	19224681	19265008	19227635	19264879	P70453	uc008ort.5	Pde7a
ENSMUST00000141621.1	chr3	-	19227384	19230028	19227384	19227384		uc290dzt.1	Pde7a
ENSMUST00000139426.7	chr3	-	19227721	19233529	19227721	19227721		uc290dzu.1	Pde7a
ENSMUST00000149081.7	chr3	-	19230288	19260241	19236537	19260241	F6VJY9	uc290dzw.1	Pde7a
ENSMUST00000148590.7	chr3	-	19230360	19236497	19230360	19230360		uc290dzx.1	Pde7a
ENSMUST00000156652.7	chr3	-	19233804	19311052	19241422	19311001	D6RIM5	uc290dzy.1	Pde7a
ENSMUST00000121951.1	chr3	-	19236448	19264965	19236537	19264879	D3Z6W6	uc290dzz.1	Pde7a
ENSMUST00000129060.7	chr3	-	19256693	19311304	19256693	19256693		uc290eaa.1	Pde7a
