#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000037360.7	chr2	-	119269200	119271272	119270043	119271123	Q8VDU1	uc008ltm.3	Rhov
ENSMUST00000133146.1	chr2	-	119777856	119780202	119777856	119777856		uc289zpx.1	Rpap1
ENSMUST00000136419.7	chr2	-	119763962	119787500	119778217	119783914	S4R2F2	uc289zpt.1	Rpap1
ENSMUST00000110793.7	chr2	-	119763303	119787504	119764294	119783914	Q80TE0	uc289zps.1	Rpap1
ENSMUST00000156506.7	chr2	-	119777650	119787514	119777650	119777650		uc289zpw.1	Rpap1
ENSMUST00000139311.7	chr2	-	119766858	119787519	119766858	119766858		uc289zpv.1	Rpap1
ENSMUST00000184294.7	chr2	-	119763965	119787520	119769716	119783914	V9GWX3	uc289zpu.1	Rpap1
ENSMUST00000099529.8	chr2	-	119763958	119787528	119764294	119783914	Q80TE0	uc008luk.3	Rpap1
ENSMUST00000141800.1	chr2	-	119778187	119787529	119778187	119778187		uc289zpy.1	Rpap1
ENSMUST00000048493.11	chr2	-	119763959	119787537	119764294	119783914	Q80TE0	uc008lul.3	Rpap1
ENSMUST00000099473.9	chr2	+	121506771	121532789	121510769	121531760	Z4YK23	uc012ccs.2	Wdr76
ENSMUST00000132373.1	chr2	+	121506754	121533365	121506754	121506754		uc289zyw.1	Wdr76
ENSMUST00000110603.1	chr2	+	121509847	121543009	121509872	121542562	A6PWY4	uc289zyx.1	Wdr76
ENSMUST00000028676.11	chr2	+	121506722	121543404	121510769	121542562	A6PWY4	uc008lzj.3	Wdr76
ENSMUST00000110602.8	chr2	+	121506782	121544860	121510769	121542562	A6PWY4	uc056zov.3	Wdr76
ENSMUST00000133211.1	chr2	+	125247899	125249028	125247899	125247899		uc290ack.1	Dut
ENSMUST00000082122.13	chr2	+	125247189	125257748	125247271	125257413	Q8VCG1	uc008mck.2	Dut
ENSMUST00000051605.8	chr2	+	125247481	125258608	125247747	125257413	Q9CQ43	uc008mcl.3	Dut
ENSMUST00000089776.2	chr2	-	125563087	125625113	125563399	125621259	A2AUM9	uc008mcs.1	Cep152
ENSMUST00000137335.1	chr2	-	126653691	126663290	126653691	126658577	A2AQ72	uc290adz.1	Gabpb1
ENSMUST00000130263.1	chr2	-	126652325	126675339	126652325	126652325		uc290adx.1	Gabpb1
ENSMUST00000124972.7	chr2	-	126653614	126675352	126653614	126658577	A2AQ71	uc290ady.1	Gabpb1
ENSMUST00000103226.9	chr2	-	126639020	126675486	126639180	126658577	Q00420	uc008mdx.3	Gabpb1
ENSMUST00000110424.8	chr2	-	126628912	126675502	126630229	126658577	Q3US22	uc008mdt.3	Gabpb1
ENSMUST00000103227.7	chr2	-	126628914	126675544	126630229	126658577	Q3US22	uc008mdu.3	Gabpb1
ENSMUST00000110425.8	chr2	-	126627441	126675568	126630229	126658577	Q00420	uc008mdv.3	Gabpb1
ENSMUST00000089745.10	chr2	-	126647747	126675592	126650062	126658577	Q00420	uc008mdz.2	Gabpb1
ENSMUST00000039978.12	chr2	-	126638635	126676337	126639180	126658577	Q3UT69	uc008mdy.3	Gabpb1
ENSMUST00000145194.1	chr2	-	126761049	126770456	126761049	126761049		uc290aee.1	Usp50
ENSMUST00000136319.7	chr2	-	126709095	126783438	126733165	126780473	D6RCG3	uc290aec.1	Usp50
ENSMUST00000028842.8	chr2	-	126761420	126783444	126761451	126783287	Q6P8X6	uc008mee.3	Usp50
ENSMUST00000151140.1	chr2	-	126777688	126783458	126777688	126777688		uc290aeg.1	Usp50
ENSMUST00000130356.2	chr2	-	126761421	126783470	126761451	126783287	B0QZZ0	uc290aef.1	Usp50
ENSMUST00000152806.7	chr2	-	127103826	127114670	127103826	127103826		uc290afd.1	Ncaph
ENSMUST00000146142.1	chr2	-	127108580	127116882	127108580	127108580		uc290aff.1	Ncaph
ENSMUST00000177191.1	chr2	-	127120912	127122050	127120912	127120912		uc290afg.1	Ncaph
ENSMUST00000156625.2	chr2	-	127127660	127133897	127127660	127127660		uc290afh.1	Ncaph
ENSMUST00000175885.7	chr2	-	127103949	127133902	127126170	127133902	H3BL21	uc290afe.1	Ncaph
ENSMUST00000110387.3	chr2	-	127103808	127133954	127104220	127133867	Q8C156	uc008met.3	Ncaph
ENSMUST00000140156.1	chr2	-	127534765	127535197	127534765	127534765		uc290agn.1	Prom2
ENSMUST00000103214.2	chr2	-	127526954	127541385	127528754	127541320	Q3UUY6	uc012cdo.2	Prom2
ENSMUST00000155581.1	chr2	-	127540238	127541414	127540238	127540238		uc290ago.1	Prom2
ENSMUST00000028855.13	chr2	-	127526472	127541467	127528754	127541320	Q3UUY6	uc008mfp.3	Prom2
ENSMUST00000138624.1	chr2	-	127804503	127805266	127804503	127804503		uc290ahc.1	Bub1
ENSMUST00000153048.7	chr2	-	127808912	127813867	127808912	127808912		uc290ahd.1	Bub1
ENSMUST00000143824.1	chr2	-	127810536	127814910	127810536	127810536		uc290ahe.1	Bub1
ENSMUST00000133943.1	chr2	-	127823447	127831804	127823447	127823447		uc290ahf.1	Bub1
ENSMUST00000028858.7	chr2	-	127801121	127831865	127801242	127831745	A2APR8	uc008mge.3	Bub1
ENSMUST00000124418.1	chr2	-	128615402	128618142	128615402	128615402		uc290aid.1	Anapc1
ENSMUST00000151171.1	chr2	-	128617572	128622845	128617572	128617572		uc290aie.1	Anapc1
ENSMUST00000145906.7	chr2	-	128622374	128627461	128622374	128622374		uc290aif.1	Anapc1
ENSMUST00000154995.1	chr2	-	128623739	128628639	128623739	128623739		uc290aig.1	Anapc1
ENSMUST00000154320.1	chr2	-	128628542	128630035	128628542	128628542		uc290aih.1	Anapc1
ENSMUST00000123503.1	chr2	-	128657720	128663177	128657720	128657720		uc290aij.1	Anapc1
ENSMUST00000143007.1	chr2	-	128659599	128664020	128659599	128659599		uc290aik.1	Anapc1
ENSMUST00000110332.1	chr2	-	128685048	128687354	128685793	128686036	Q6PG65	uc290aim.1	Anapc1
ENSMUST00000134485.1	chr2	-	128677126	128687375	128677126	128677126		uc290ail.1	Anapc1
ENSMUST00000110333.1	chr2	-	128642076	128687376	128642400	128686036	A2ATQ5	uc290aii.1	Anapc1
ENSMUST00000014499.9	chr2	-	128610103	128687391	128612947	128686036	P53995	uc008mgq.3	Anapc1
ENSMUST00000144730.1	chr2	+	129065984	129068105	129065984	129065984		uc290ajb.1	Ttl
ENSMUST00000144120.1	chr2	+	129076044	129089781	129076044	129089141	F6ZXS5	uc290ajc.1	Ttl
ENSMUST00000035812.13	chr2	+	129065941	129096283	129066146	129093055	P38585	uc008mhe.3	Ttl
ENSMUST00000103205.10	chr2	+	129100994	129126594	129101086	129126096	P70700	uc008mhf.3	Polr1b
ENSMUST00000193902.1	chr2	-	129196085	129197126	129196085	129196085		uc290ajn.1	Gm4430
ENSMUST00000192413.1	chr2	-	129197251	129199194	129197251	129197251		uc290ajo.1	Gm4430
ENSMUST00000148988.1	chr2	+	129199143	129199816	129199718	129199816	B0R035	uc290ajs.1	Slc20a1
ENSMUST00000144744.7	chr2	+	129198802	129201176	129198802	129198802		uc290ajq.1	Slc20a1
ENSMUST00000140907.7	chr2	+	129198800	129201178	129198800	129198800		uc290ajp.1	Slc20a1
ENSMUST00000141285.1	chr2	+	129198802	129205104	129198802	129198802		uc290ajr.1	Slc20a1
ENSMUST00000144025.1	chr2	+	129207359	129208026	129207359	129207359		uc290ajv.1	Slc20a1
ENSMUST00000125714.1	chr2	+	129206319	129208258	129206319	129206319		uc290aju.1	Slc20a1
ENSMUST00000110315.1	chr2	+	129199309	129211609	129199718	129210845	Q61609	uc008mhm.4	Slc20a1
ENSMUST00000028880.9	chr2	+	129198763	129211616	129199718	129210845	Q61609	uc008mhl.4	Slc20a1
ENSMUST00000127525.1	chr2	-	129205957	129226438	129205957	129205957		uc290ajt.1	9830144P21Rik
ENSMUST00000126080.1	chr2	-	129224191	129230579	129224191	129224191		uc290ajx.1	9830144P21Rik
ENSMUST00000028882.1	chr2	-	129299609	129309972	129300710	129309101	Q3U0Y6	uc008mhs.1	Il1a
ENSMUST00000119389.1	chr2	+	129749900	129750409	129749900	129749900		uc290akr.1	Gm14046
ENSMUST00000139225.7	chr2	-	130171413	130179303	130171413	130171413		uc290akw.1	Snrpb
ENSMUST00000150835.1	chr2	-	130176851	130179334	130176851	130176851		uc290aky.1	Snrpb
ENSMUST00000103199.8	chr2	-	130171634	130179403	130171932	130179236	P27048	uc008mij.2	Snrpb
ENSMUST00000147570.2	chr2	-	130171786	130179403	130176694	130179236	A0A0G2JGN4	uc290akx.1	Snrpb
ENSMUST00000138163.2	chr2	+	130274830	130275696	130274830	130274830		uc290ald.1	Nop56
ENSMUST00000141872.1	chr2	+	130274491	130276098	130274491	130276098	F7CHP9	uc290alc.1	Nop56
ENSMUST00000160183.1	chr2	+	130275795	130276266	130275795	130275795		uc290ale.1	Nop56
ENSMUST00000161025.1	chr2	+	130276664	130277282	130276664	130276664		uc290alk.1	Nop56
ENSMUST00000136621.8	chr2	+	130274454	130277537	130274473	130276652	E0CXZ0	uc290alb.1	Nop56
ENSMUST00000160976.1	chr2	+	130276299	130277570	130276299	130276299		uc290alh.1	Nop56
ENSMUST00000162063.7	chr2	+	130276474	130277955	130276474	130276474		uc290ali.1	Nop56
ENSMUST00000143547.1	chr2	+	130276596	130277959	130276596	130276652	F6TLG3	uc290alj.1	Nop56
ENSMUST00000159373.1	chr2	+	130277314	130278230	130277314	130278230	F6U250	uc290alr.1	Nop56
ENSMUST00000133351.2	chr2	+	130277221	130278463	130277221	130277221		uc290alq.1	Nop56
ENSMUST00000149955.8	chr2	+	130276158	130278963	130276158	130277496	F6USW7	uc290alf.1	Nop56
ENSMUST00000161543.1	chr2	+	130274445	130278983	130274445	130274445		uc290ala.1	Nop56
ENSMUST00000146454.8	chr2	+	130276716	130279253	130276716	130278430	F7CHQ7	uc290all.1	Nop56
ENSMUST00000028890.14	chr2	+	130277156	130279278	130277156	130279223	A2APD7	uc290aln.1	Nop56
ENSMUST00000150401.7	chr2	+	130277217	130279279	130277217	130278430	F6V095	uc290alp.1	Nop56
ENSMUST00000145335.2	chr2	+	130277710	130279280	130277710	130277710		uc290alt.1	Nop56
ENSMUST00000153353.8	chr2	+	130277088	130279307	130277088	130277088		uc290alm.1	Nop56
ENSMUST00000150745.8	chr2	+	130274443	130279312	130274443	130274443		uc012ceb.2	Nop56
ENSMUST00000103198.10	chr2	+	130274429	130279313	130274473	130279223	Q9D6Z1	uc008mil.2	Nop56
ENSMUST00000077303.3	chr2	+	130450543	130554023	130503479	130553468	P18052	uc008mjc.3	Ptpra
ENSMUST00000138963.1	chr2	+	130667825	130672103	130667825	130667825		uc290ano.1	Itpa
ENSMUST00000133328.7	chr2	+	130667807	130675722	130667807	130667807		uc290ann.1	Itpa
ENSMUST00000156382.7	chr2	+	130667804	130676015	130667804	130667804		uc290anm.1	Itpa
ENSMUST00000126714.1	chr2	+	130667864	130681032	130667864	130667864		uc290anp.1	Itpa
ENSMUST00000103193.4	chr2	+	130667609	130681614	130667869	130681081	Q9D892	uc008mju.2	Itpa
ENSMUST00000144945.7	chr2	-	130684112	130688565	130684112	130684112		uc290anq.1	Slc4a11
ENSMUST00000138028.1	chr2	-	130690832	130691982	130690832	130690832		uc290ans.1	Slc4a11
ENSMUST00000134647.7	chr2	-	130686576	130697469	130686576	130686576		uc290anr.1	Slc4a11
ENSMUST00000127397.2	chr2	-	130691548	130697469	130691548	130696086	A2AJN8	uc290ant.1	Slc4a11
ENSMUST00000099362.10	chr2	-	130684112	130697519	130684433	130696086	A2AJN7	uc008mjv.2	Slc4a11
ENSMUST00000089510.4	chr2	-	131175181	131180067	131178076	131179876	P27790	uc008mkx.3	Cenpb
ENSMUST00000140338.1	chr2	-	132249161	132250170	132249161	132249161		uc290aru.1	Pcna
ENSMUST00000136676.7	chr2	-	132249876	132252596	132249876	132249876		uc290arv.1	Pcna
ENSMUST00000149627.1	chr2	-	132251428	132252602	132251428	132251428		uc290arx.1	Pcna
ENSMUST00000135181.1	chr2	-	132251328	132252967	132251328	132251328		uc290arw.1	Pcna
ENSMUST00000028817.6	chr2	-	132249161	132253314	132249615	132253036	Q542J9	uc008mml.2	Pcna
ENSMUST00000125060.1	chr2	+	132285175	132295573	132294423	132295573	H3BLA1	uc290arz.1	Cds2
ENSMUST00000110158.7	chr2	+	132263147	132296193	132263443	132295632	Q6PBC0	uc008mmn.3	Cds2
ENSMUST00000147456.1	chr2	+	132263240	132297271	132263443	132295550	H3BKR7	uc290ary.1	Cds2
ENSMUST00000138194.1	chr2	+	132301295	132305328	132301295	132305285	F6S4G2	uc290asa.1	Cds2
ENSMUST00000103181.10	chr2	+	132263147	132312050	132263443	132305285	Q99L43	uc008mmo.2	Cds2
ENSMUST00000089461.10	chr2	+	132285938	132312050	132285962	132305285	A2AMQ5	uc029ueu.2	Cds2
ENSMUST00000152836.6	chr2	-	132804206	132810635	132804206	132804206		uc290ata.1	Trmt6
ENSMUST00000136897.1	chr2	-	132810441	132812507	132810441	132810441		uc290atc.1	Trmt6
ENSMUST00000145117.7	chr2	-	132810416	132815758	132810416	132810416		uc290atb.1	Trmt6
ENSMUST00000127855.1	chr2	-	132811766	132816013	132811766	132811766		uc290atd.1	Trmt6
ENSMUST00000039554.6	chr2	-	132804206	132816054	132805420	132815934	Q8CE96	uc008mng.2	Trmt6
ENSMUST00000147336.7	chr2	-	132804206	132816055	132804206	132804206		uc008mnh.2	Trmt6
ENSMUST00000135685.1	chr2	+	132816223	132818025	132816223	132816223		uc290ate.1	Mcm8
ENSMUST00000028831.14	chr2	+	132816140	132843895	132817097	132843567	Q9CWV1	uc008mnj.4	Mcm8
ENSMUST00000066559.5	chr2	+	132816140	132844197	132817097	132843567	Q9CWV1	uc008mni.3	Mcm8
ENSMUST00000133640.1	chr2	-	137082892	137085949	137082892	137082892		uc290avw.1	Jag1
ENSMUST00000028735.7	chr2	-	137081455	137116644	137083023	137116257	Q9QXX0	uc008moz.3	Jag1
ENSMUST00000156410.1	chr2	+	144373802	144393402	144373802	144389294	F6S6Z2	uc290azt.1	Kat14
ENSMUST00000125398.2	chr2	+	144402546	144404353	144402546	144404225	E9Q3Q5	uc290azy.1	Kat14
ENSMUST00000028911.14	chr2	+	144368982	144407676	144373596	144406796	Q8CID0	uc008mqy.3	Kat14
ENSMUST00000147747.7	chr2	+	144368998	144407676	144389307	144406796	E9QA90	uc290azs.1	Kat14
ENSMUST00000139812.1	chr2	+	144404077	144407676	144404077	144407387	F7C4S8	uc290azz.1	Kat14
ENSMUST00000155258.1	chr2	+	144556280	144559396	144559220	144559396	A2AN97	uc290ban.1	Sec23b
ENSMUST00000143921.1	chr2	+	144556311	144559505	144556311	144556311		uc290bao.1	Sec23b
ENSMUST00000149697.2	chr2	+	144556333	144564652	144559220	144564652	A2AN98	uc290baq.1	Sec23b
ENSMUST00000155876.7	chr2	+	144556318	144566810	144559220	144566810	A2AN99	uc290bap.1	Sec23b
ENSMUST00000143573.7	chr2	+	144556228	144568027	144559220	144568027	A2ANA0	uc290bam.1	Sec23b
ENSMUST00000146487.1	chr2	+	144577122	144581115	144577122	144577122		uc290bas.1	Sec23b
ENSMUST00000028916.14	chr2	+	144556255	144590749	144559220	144590375	Q9D662	uc008mrl.3	Sec23b
ENSMUST00000128210.1	chr2	+	144564898	144590749	144564898	144564898		uc290bar.1	Sec23b
ENSMUST00000137406.1	chr2	+	144678097	144747007	144678097	144678097		uc290bav.1	Dtd1
ENSMUST00000145602.1	chr2	+	144738413	144768275	144738413	144738413		uc290bax.1	Dtd1
ENSMUST00000145814.7	chr2	+	144616617	144768440	144616617	144616617		uc290bat.1	Dtd1
ENSMUST00000125683.7	chr2	+	144731813	144768494	144731813	144731813		uc290baw.1	Dtd1
ENSMUST00000028917.6	chr2	+	144599896	144768758	144600048	144747053	Q9DD18	uc008mro.3	Dtd1
ENSMUST00000109962.3	chr2	+	148395343	148396767	148395470	148396628	A0A0R4J1D6	uc008mtc.2	Sstr4
ENSMUST00000099270.4	chr2	-	148404465	148408188	148406212	148407946	Q543W3	uc008mtd.3	Thbd
ENSMUST00000109961.7	chr2	+	148672600	148676027	148675340	148675763	Q9QZV9	uc012cfn.2	Nxt1
ENSMUST00000047177.3	chr2	+	148672625	148676027	148675340	148675763	Q9QZV9	uc008mtf.3	Nxt1
ENSMUST00000139723.1	chr2	+	150749170	150753224	150749170	150749170		uc290bgd.1	Entpd6
ENSMUST00000147223.7	chr2	+	150749080	150763351	150749080	150749080		uc008muj.3	Entpd6
ENSMUST00000146517.1	chr2	+	150749091	150763812	150749091	150749091		uc290bgc.1	Entpd6
ENSMUST00000094467.5	chr2	+	150749041	150771675	150753041	150770727	Q3U0P5	uc012cfv.2	Entpd6
ENSMUST00000139938.1	chr2	+	150789005	150814001	150789005	150789005		uc290bge.1	Pygb
ENSMUST00000154366.1	chr2	+	150815321	150817760	150815321	150815321		uc290bgf.1	Pygb
ENSMUST00000129610.1	chr2	+	150823606	150828473	150823606	150823606		uc290bgg.1	Pygb
ENSMUST00000135717.1	chr2	+	150828387	150830634	150828387	150828387		uc290bgh.1	Pygb
ENSMUST00000045441.7	chr2	+	150786734	150831758	150786867	150830514	Q8CI94	uc008mul.2	Pygb
ENSMUST00000145826.1	chr2	-	150833115	150839722	150835303	150839722	F7BHM8	uc290bgj.1	Abhd12
ENSMUST00000156641.7	chr2	-	150832492	150842570	150832492	150832492		uc029ufj.2	Abhd12
ENSMUST00000155119.7	chr2	-	150843032	150851490	150843032	150843032		uc290bgl.1	Abhd12
ENSMUST00000129228.1	chr2	-	150846329	150904647	150901513	150904547	D6RI21	uc290bgm.1	Abhd12
ENSMUST00000138608.7	chr2	-	150837358	150904662	150837358	150837358		uc290bgk.1	Abhd12
ENSMUST00000141899.7	chr2	-	150832516	150904731	150837408	150904547	D6RFU2	uc290bgi.1	Abhd12
ENSMUST00000056149.14	chr2	-	150832492	150904741	150833100	150904547	Q99LR1	uc008muo.3	Abhd12
ENSMUST00000152991.7	chr2	+	150905399	150925903	150905399	150905399		uc290bgo.1	Gins1
ENSMUST00000140950.7	chr2	+	150909616	150926097	150909616	150909616		uc290bgp.1	Gins1
ENSMUST00000123217.1	chr2	+	150912818	150927545	150912818	150912818		uc290bgq.1	Gins1
ENSMUST00000028948.4	chr2	+	150909593	150931280	150909718	150930909	Q9CZ15	uc008mus.2	Gins1
ENSMUST00000122404.1	chr2	+	151458955	151460309	151458955	151458955		uc008ndu.2	Gm14150
ENSMUST00000125270.7	chr2	+	151494289	151501237	151494289	151494289		uc290bhw.1	Nsfl1c
ENSMUST00000133197.1	chr2	+	151494310	151503423	151494310	151494310		uc290bhy.1	Nsfl1c
ENSMUST00000153333.7	chr2	+	151494188	151507105	151494188	151494188		uc290bhv.1	Nsfl1c
ENSMUST00000156182.1	chr2	+	151502326	151509662	151502326	151502326		uc290bhz.1	Nsfl1c
ENSMUST00000134081.1	chr2	+	151503736	151509692	151503736	151503736		uc290bib.1	Nsfl1c
ENSMUST00000146695.7	chr2	+	151502979	151510989	151502979	151502979		uc290bia.1	Nsfl1c
ENSMUST00000139229.1	chr2	+	151509099	151511262	151509099	151509099		uc290bic.1	Nsfl1c
ENSMUST00000028949.15	chr2	+	151494292	151511305	151494307	151511069	Q9CZ44	uc033hqq.3	Nsfl1c
ENSMUST00000089140.12	chr2	+	151494181	151511310	151494307	151511069	Q9CZ44	uc033hqr.2	Nsfl1c
ENSMUST00000103160.4	chr2	+	151494303	151511414	151494307	151511069	A2AT02	uc290bhx.1	Nsfl1c
ENSMUST00000123158.1	chr2	+	153241568	153250582	153241568	153241568		uc290bmj.1	Pofut1
ENSMUST00000099192.9	chr2	+	153241550	153261902	153241586	153261615	Q3UXG7	uc290bmi.1	Pofut1
ENSMUST00000099191.4	chr2	+	153241540	153265912	153241586	153259715	E9Q7A1	uc290bmg.1	Pofut1
ENSMUST00000170297.7	chr2	+	153241540	153265912	153241586	153248561	E9Q154	uc290bmh.1	Pofut1
ENSMUST00000109794.1	chr2	+	153241577	153266503	153241586	153265883	A2AMC3	uc290bmk.1	Pofut1
ENSMUST00000123487.1	chr2	+	153257481	153267286	153259327	153265883	E9PZ15	uc008nhn.3	Pofut1
ENSMUST00000152390.1	chr2	+	153257571	153268063	153259327	153265883	E9Q686	uc008nho.3	Pofut1
ENSMUST00000049863.11	chr2	+	153241532	153270247	153241586	153265883	Q91ZW2	uc008nhm.3	Pofut1
ENSMUST00000123570.1	chr2	+	153745392	153756080	153745392	153745392		uc290bnd.1	Mapre1
ENSMUST00000123795.7	chr2	+	153741601	153758084	153741601	153741601		uc290bnc.1	Mapre1
ENSMUST00000028981.8	chr2	+	153741273	153773310	153746258	153766930	Q61166	uc008nik.3	Mapre1
ENSMUST00000000894.5	chr2	-	154559633	154569720	154560687	154569177	Q9CYB4	uc008njl.3	E2f1
ENSMUST00000103145.10	chr2	-	154559406	154569892	154560687	154569734	Q61501	uc008njk.3	E2f1
ENSMUST00000149788.1	chr2	+	155518032	155525291	155518032	155518032		uc008nks.2	Acss2
ENSMUST00000143169.1	chr2	+	155549220	155549858	155549220	155549220		uc290brq.1	Acss2
ENSMUST00000131054.1	chr2	+	155518068	155552387	155518068	155518068		uc290brl.1	Acss2
ENSMUST00000151781.1	chr2	+	155549231	155557364	155549231	155557364	F7CU63	uc290brr.1	Acss2
ENSMUST00000103142.11	chr2	+	155518106	155562080	155518106	155562080	A2AQN4	uc290brm.1	Acss2
ENSMUST00000133654.2	chr2	+	155518106	155562080	155518106	155555854	D6RHA7	uc290brn.1	Acss2
ENSMUST00000029135.14	chr2	+	155517947	155562746	155518106	155562080	Q9QXG4	uc008nku.2	Acss2
ENSMUST00000148870.1	chr2	+	155572861	155576980	155572861	155572861		uc290brv.1	Acss2
ENSMUST00000153975.7	chr2	+	155568549	155585266	155568549	155568549		uc290bru.1	Acss2
ENSMUST00000065973.8	chr2	+	155518056	155585724	155518106	155574659	A2AQN5	uc008nkv.2	Acss2
ENSMUST00000029143.5	chr2	-	155827547	155834854	155829182	155834848	A2ARK0	uc008nlm.3	Fam83c
ENSMUST00000109618.1	chr2	+	155956593	155967794	155961971	155967726	Q8BZX9	uc008nlr.3	Cep250
ENSMUST00000151569.7	chr2	+	155956571	155974445	155961971	155974445	B7ZCN3	uc290btv.1	Cep250
ENSMUST00000155160.1	chr2	+	155979557	155981445	155979557	155979557		uc290btx.1	Cep250
ENSMUST00000149905.7	chr2	+	155956457	155986613	155956457	155956457		uc290btu.1	Cep250
ENSMUST00000156355.7	chr2	+	155985882	155989603	155985882	155989603	F7BUJ0	uc290bty.1	Cep250
ENSMUST00000128683.1	chr2	+	155985914	155990596	155985914	155989546	F6QCB4	uc290btz.1	Cep250
ENSMUST00000039994.13	chr2	+	155956557	155998900	155961971	155998431	E9Q5A8	uc012chj.1	Cep250
ENSMUST00000094421.10	chr2	+	155956557	155998900	155961971	155998431	Q60952	uc012chh.1	Cep250
ENSMUST00000109619.8	chr2	+	155956557	155998900	155961971	155998431	A3KGJ7	uc008nlt.2	Cep250
ENSMUST00000148191.1	chr2	+	155976388	155998900	155976388	155976388		uc012chl.2	Cep250
ENSMUST00000131377.7	chr2	-	156097484	156111916	156097484	156098350	B7ZCP9	uc290bvz.1	Rbm12
ENSMUST00000059647.11	chr2	-	156091957	156111956	156095371	156098350	Q8R4X3	uc008nmh.2	Rbm12
ENSMUST00000109604.8	chr2	-	156091957	156111956	156095371	156098350	Q8R4X3	uc008nmi.2	Rbm12
ENSMUST00000138068.1	chr2	-	156097949	156111961	156097949	156098350	B7ZCQ1	uc290bwb.1	Rbm12
ENSMUST00000128499.1	chr2	-	156097920	156111978	156097920	156098350	B7ZCQ0	uc290bwa.1	Rbm12
ENSMUST00000109598.3	chr2	+	156144236	156145783	156144458	156145710	P60603	uc290bwe.1	Romo1
ENSMUST00000109597.9	chr2	+	156144232	156145794	156144458	156145710	P60603	uc008nmn.3	Romo1
ENSMUST00000119950.1	chr2	+	156144239	156145794	156144458	156145710	P60603	uc012chq.2	Romo1
ENSMUST00000088610.10	chr2	+	156144038	156145797	156144458	156145710	P60603	uc008nmm.3	Romo1
ENSMUST00000142048.7	chr2	+	156421051	156502428	156421051	156421051		uc290bxy.1	Epb41l1
ENSMUST00000144013.1	chr2	+	156506393	156514158	156506393	156514158	A0A2R8VHB6	uc290byc.1	Epb41l1
ENSMUST00000137067.1	chr2	+	156533506	156539986	156533506	156533506		uc290byd.1	Epb41l1
ENSMUST00000125153.9	chr2	+	156421083	156543212	156493917	156539818	E9PV14	uc290bxz.2	Epb41l1
ENSMUST00000029155.15	chr2	+	156475533	156543212	156493917	156539818	A2AUK5	uc008nno.3	Epb41l1
ENSMUST00000103137.9	chr2	+	156420908	156543214	156493917	156539818	A2AUK5	uc008nnk.2	Epb41l1
ENSMUST00000109574.7	chr2	+	156421047	156543214	156493917	156539818	A2AUK7	uc008nnn.3	Epb41l1
ENSMUST00000103136.7	chr2	+	156421100	156543214	156493917	156539818	A2AUK5	uc008nni.3	Epb41l1
ENSMUST00000109577.8	chr2	+	156421111	156543214	156493917	156539818	A2AUK8	uc008nnl.3	Epb41l1
ENSMUST00000137928.1	chr2	+	156547607	156550684	156547607	156547607		uc290bye.1	Aar2
ENSMUST00000126250.1	chr2	+	156547623	156550818	156550692	156550818	B7ZD24	uc290byg.1	Aar2
ENSMUST00000150212.1	chr2	+	156547609	156551065	156550692	156551065	B7ZD25	uc290byf.1	Aar2
ENSMUST00000109570.7	chr2	+	156547583	156568156	156550692	156567032	Q9D2V5	uc008nnq.3	Aar2
ENSMUST00000029158.3	chr2	+	156547595	156568972	156550692	156567032	Q9D2V5	uc008nnp.3	Aar2
ENSMUST00000141388.1	chr2	-	157001684	157003256	157001684	157001684		uc290caa.1	Dsn1
ENSMUST00000124671.1	chr2	-	157002739	157006301	157002739	157005872	B0QZT4	uc290cab.1	Dsn1
ENSMUST00000154213.1	chr2	-	157005319	157006574	157005319	157005872	B0QZT5	uc290cac.1	Dsn1
ENSMUST00000146413.7	chr2	-	156997723	157007030	156997723	157005872	A2ACV5	uc290bzz.1	Dsn1
ENSMUST00000103129.8	chr2	-	156995264	157007075	156996195	157005872	Q9CYC5	uc008noj.3	Dsn1
ENSMUST00000103130.7	chr2	-	156995276	157007154	156996195	157005872	Q9CYC5	uc008nok.3	Dsn1
ENSMUST00000141296.1	chr2	-	157188262	157192383	157188262	157188262		uc290caq.1	Rbl1
