#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000204414.2	chr6	+	86849531	86935512	86850052	86935512	A0A0N4SVA1	uc009csu.2	Aak1
ENSMUST00000113668.7	chr6	+	86849627	86951019	86849627	86849627		uc291gpt.1	Aak1
ENSMUST00000003710.9	chr6	+	86850052	86991864	86850052	86987298	Q3UHJ0	uc009cst.2	Aak1
ENSMUST00000156885.1	chr6	+	86851184	86935507	86851184	86851184		uc291gpu.1	Aak1
ENSMUST00000204613.1	chr6	+	86959112	86995895	86959112	86995895		uc291gpx.1	Aak1
ENSMUST00000204139.2	chr6	+	86964175	86997622	86964175	86996963		uc291gpz.2	Aak1
ENSMUST00000203647.1	chr6	+	86985270	86988038	86985270	86985270		uc291gqb.1	Aak1
ENSMUST00000204793.1	chr6	+	86995009	86996674	86995009	86995009		uc291gqc.1	Aak1
ENSMUST00000042025.11	chr6	-	87133852	87335764	87137094	87335442	Q9CZ52	uc009cte.2	Antxr1
ENSMUST00000203131.2	chr6	-	87133855	87308388	87270771	87308388	A0A0N4SUW7	uc291gqq.1	Antxr1
ENSMUST00000204805.2	chr6	-	87157759	87335724	87158067	87335442	Q9CZ52	uc291gqs.1	Antxr1
ENSMUST00000205033.1	chr6	-	87178699	87335764	87180034	87335442	A0A0N4SV16	uc009ctf.2	Antxr1
ENSMUST00000205089.1	chr6	-	87204445	87270243	87204445	87204445		uc291gqu.1	Antxr1
ENSMUST00000203563.1	chr6	-	87280522	87335821	87280522	87280522		uc009ctg.2	Antxr1
ENSMUST00000032129.2	chr6	-	87345649	87350942	87346274	87350872	Q53YU8	uc009cth.2	Gkn1
ENSMUST00000032143.7	chr6	+	88084481	88105304	88084530	88103547	Q91YQ5	uc009cva.3	Rpn1
ENSMUST00000204838.1	chr6	+	88084562	88095562	88084562	88090027	A0A0N4SUJ8	uc291gtf.1	Rpn1
ENSMUST00000203813.1	chr6	+	88093816	88101105	88093816	88093816		uc291gtg.1	Rpn1
ENSMUST00000204024.1	chr6	+	88099286	88101362	88099286	88099286		uc291gth.1	Rpn1
ENSMUST00000204164.1	chr6	+	88101570	88103387	88101570	88101570		uc291gti.1	Rpn1
ENSMUST00000165242.3	chr6	-	88257333	88446539	88258200	88446479	Q9JHW4	uc009cvg.1	Eefsec
ENSMUST00000205179.2	chr6	-	88257872	88446527	88272057	88446479	A0A0N4SUV6	uc012eor.2	Eefsec
ENSMUST00000203213.2	chr6	-	88258272	88446514	88258272	88376391	A0A0N4SWD9	uc291gtq.1	Eefsec
ENSMUST00000204459.2	chr6	-	88281651	88446502	88281651	88446479	A0A0N4SUU3	uc291gtr.1	Eefsec
ENSMUST00000203886.1	chr6	-	88297922	88439835	88297922	88376391	A0A0N4SVA4	uc291gts.1	Eefsec
ENSMUST00000205014.1	chr6	-	88298105	88446484	88355640	88446479	A0A0N4SWB3	uc291gtt.1	Eefsec
ENSMUST00000058011.7	chr6	-	88883473	88898780	88883999	88898650	P97310	uc009cvx.2	Mcm2
ENSMUST00000204365.1	chr6	-	88888421	88891915	88888421	88888421		uc291gvt.1	Mcm2
ENSMUST00000205165.1	chr6	-	88889881	88893185	88892185	88893185	A0A0N4SVY2	uc291gvu.1	Mcm2
ENSMUST00000204393.1	chr6	-	88893041	88898701	88893041	88893041		uc291gvv.1	Mcm2
ENSMUST00000203935.1	chr6	-	88893152	88898688	88893453	88898688	A0A0N4SW20	uc291gvw.1	Mcm2
ENSMUST00000203172.1	chr6	-	88893168	88893727	88893168	88893168		uc291gvx.1	Mcm2
ENSMUST00000204217.1	chr6	-	88896896	88898677	88896896	88896896		uc291gvy.1	Mcm2
ENSMUST00000163139.7	chr6	-	89316313	89362620	89319375	89357645	P70206	uc009cwg.4	Plxna1
ENSMUST00000049845.5	chr6	-	89319014	89357717	89319375	89357645	P70206	uc291gxg.1	Plxna1
ENSMUST00000205230.1	chr6	-	89320623	89321089	89320623	89320623		uc291gxh.1	Plxna1
ENSMUST00000204468.1	chr6	-	89322514	89324633	89324583	89324633	A0A0N4SUU1	uc291gxi.1	Plxna1
ENSMUST00000204997.1	chr6	-	89330377	89333070	89330377	89330377		uc291gxj.1	Plxna1
ENSMUST00000205121.1	chr6	-	89335410	89342591	89341930	89342591	A0A0N4SW74	uc291gxk.1	Plxna1
ENSMUST00000000828.12	chr6	+	89643987	89675529	89644243	89674797	G3X8P6	uc009cwj.1	Txnrd3
ENSMUST00000101171.1	chr6	+	89643987	89675529	89644243	89674797	D3Z0H7	uc012eou.1	Txnrd3
ENSMUST00000032179.13	chr6	-	91013067	91116829	91014398	91116784	Q9QY81	uc009cxu.3	Nup210
ENSMUST00000142951.8	chr6	-	91013069	91055384	91013287	91055384	F6XGN0	uc291hbu.1	Nup210
ENSMUST00000113509.1	chr6	-	91013069	91116819	91014398	91116784	A0A0R4J1I6	uc291hbv.1	Nup210
ENSMUST00000123340.1	chr6	-	91013316	91017429	91013316	91013316		uc291hbw.1	Nup210
ENSMUST00000141952.7	chr6	-	91018744	91025506	91018744	91018744		uc291hbx.1	Nup210
ENSMUST00000148397.1	chr6	-	91018923	91024049	91018923	91018923		uc291hby.1	Nup210
ENSMUST00000153350.1	chr6	-	91026579	91030258	91026579	91026579		uc291hbz.1	Nup210
ENSMUST00000139051.1	chr6	-	91052581	91053620	91052581	91052581		uc291hca.1	Nup210
ENSMUST00000151437.1	chr6	-	91060714	91065844	91060714	91060714		uc291hcb.1	Nup210
ENSMUST00000204740.1	chr6	-	91085808	91098622	91085808	91085808		uc291hcc.1	Nup210
ENSMUST00000203434.1	chr6	-	91114356	91116796	91114356	91114356		uc291hcd.1	Nup210
ENSMUST00000113447.7	chr6	-	92370907	92567366	92375945	92458618	Q80Y24	uc009cyz.3	Prickle2
ENSMUST00000032093.11	chr6	-	92370907	92706155	92375945	92706145	A7YQ68	uc009cza.3	Prickle2
ENSMUST00000113446.7	chr6	-	92370909	92534861	92375945	92458618	Q80Y24	uc009cyy.3	Prickle2
ENSMUST00000113445.1	chr6	-	92375383	92481392	92375945	92458618	Q80Y24	uc009cyx.3	Prickle2
ENSMUST00000032157.8	chr6	+	100704733	100810913	100704843	100804700	Q810K9	uc009dca.2	Gxylt2
ENSMUST00000141333.1	chr6	+	100704754	100707674	100704754	100704754		uc291hlr.1	Gxylt2
ENSMUST00000203912.2	chr6	+	103510585	103750211	103641970	103749677	P70232	uc009dck.2	Chl1
ENSMUST00000203489.2	chr6	+	103510961	103645065	103510961	103510961		uc291hne.1	Chl1
ENSMUST00000066905.8	chr6	+	103511067	103733038	103641970	103729335	P70232	uc009dcj.2	Chl1
ENSMUST00000203830.2	chr6	+	103511173	103729469	103641970	103729335	P70232	uc009dcl.2	Chl1
ENSMUST00000204321.1	chr6	+	103511329	103664748	103641970	103664748	A0A0N4SUL1	uc291hnf.1	Chl1
ENSMUST00000205098.1	chr6	+	103697749	103729826	103701858	103729335	A0A0N4SUM4	uc009dcn.2	Chl1
ENSMUST00000032409.14	chr6	-	113334123	113343984	113334313	113341950	Q91YS8	uc009dfk.2	Camk1
ENSMUST00000153067.1	chr6	-	113334127	113336621	113334127	113334127		uc291htu.1	Camk1
ENSMUST00000149497.3	chr6	-	113334136	113343904	113334136	113334136		uc291htv.1	Camk1
ENSMUST00000156512.6	chr6	-	113336950	113340917	113336950	113336950		uc291htw.1	Camk1
ENSMUST00000155543.1	chr6	-	113338122	113343978	113338122	113341950	D3Z368	uc291htx.1	Camk1
ENSMUST00000156853.1	chr6	-	113340902	113343963	113340902	113340902		uc009dfm.3	Camk1
ENSMUST00000058548.13	chr6	+	113458483	113470758	113458894	113470143	Q8BH06	uc009dgh.2	Il17re
ENSMUST00000204523.1	chr6	+	113458760	113460874	113458760	113458760		uc291huy.1	Il17re
ENSMUST00000203661.2	chr6	+	113458806	113470397	113458894	113470143	Q8BH06	uc291huz.1	Il17re
ENSMUST00000204774.2	chr6	+	113458833	113470374	113458894	113470143	Q8BH06	uc291hva.1	Il17re
ENSMUST00000053569.6	chr6	+	113458894	113470143	113464009	113470143	Q8BH06	uc009dgi.2	Il17re
ENSMUST00000101065.7	chr6	+	113458894	113470143	113464009	113470143	Q8BH06	uc009dgg.2	Il17re
ENSMUST00000203281.2	chr6	+	113458894	113470143	113458894	113460221	A0A0N4SW41	uc291hvb.1	Il17re
ENSMUST00000203897.2	chr6	+	113464805	113470756	113464805	113464805		uc009dgj.2	Il17re
ENSMUST00000205211.1	chr6	+	113466359	113469987	113466359	113466359		uc291hvc.1	Il17re
ENSMUST00000059286.13	chr6	+	113638466	113695026	113638547	113693780	Q8CFA1	uc009dhc.4	Irak2
ENSMUST00000089023.10	chr6	+	113638487	113693798	113638547	113693780	Q8CFA1	uc012eqf.4	Irak2
ENSMUST00000204091.1	chr6	+	113638500	113666009	113638500	113638500		uc291hwb.1	Irak2
ENSMUST00000089022.8	chr6	+	113638527	113695009	113638547	113693780	Q8CFA1	uc009dhe.5	Irak2
ENSMUST00000204744.2	chr6	+	113638535	113673033	113638547	113665756	A0A0N4SUW3	uc291hwc.1	Irak2
ENSMUST00000155554.3	chr6	+	113668849	113672939	113668849	113668849		uc291hwe.1	Irak2
ENSMUST00000113024.2	chr6	+	113669777	113693798	113669777	113669777		uc291hwf.1	Irak2
ENSMUST00000203381.1	chr6	+	113690744	113693913	113690744	113690744		uc291hwi.1	Irak2
ENSMUST00000143948.1	chr6	+	113692758	113694007	113692758	113692758		uc291hwj.1	Irak2
ENSMUST00000032440.5	chr6	-	113728061	113740743	113728349	113740647	Q9D1M0	uc009dhm.2	Sec13
ENSMUST00000138204.7	chr6	-	113730429	113735070	113730429	113730429		uc291hwq.1	Sec13
ENSMUST00000145979.1	chr6	-	113730595	113735070	113730595	113730595		uc291hwr.1	Sec13
ENSMUST00000205135.1	chr6	-	113739128	113740727	113739128	113739128		uc291hws.1	Sec13
ENSMUST00000152710.7	chr6	-	114860627	114875107	114860627	114860627		uc009die.4	Vgll4
ENSMUST00000032459.13	chr6	-	114861423	114921821	114862164	114921398	Q80V24	uc009dif.4	Vgll4
ENSMUST00000123478.7	chr6	-	114862190	114864757	114862190	114862190		uc291hyb.1	Vgll4
ENSMUST00000155620.1	chr6	-	114862190	114875020	114862190	114862190		uc291hyc.1	Vgll4
ENSMUST00000147639.7	chr6	-	114862320	114969180	114862320	114957999	D3Z130	uc291hyd.1	Vgll4
ENSMUST00000139640.1	chr6	-	114862763	114969994	114862763	114957999	D3YZY3	uc291hye.1	Vgll4
ENSMUST00000204693.1	chr6	-	114920053	114921816	114920053	114920053		uc009dii.1	Vgll4
ENSMUST00000203768.2	chr6	+	115134901	115275091	115134901	115134901		uc291hyn.1	Syn2
ENSMUST00000169345.3	chr6	+	115134901	115276559	115135080	115274324	Q64332	uc009dim.4	Syn2
ENSMUST00000009538.11	chr6	+	115134916	115282006	115135080	115281223	Q64332	uc009din.3	Syn2
ENSMUST00000203450.1	chr6	+	115134949	115276559	115135080	115274324	Q64332	uc291hyo.1	Syn2
ENSMUST00000203707.2	chr6	+	115212925	115244157	115212925	115212925		uc291hyq.1	Syn2
ENSMUST00000204617.2	chr6	+	115238993	115276559	115238993	115238993		uc291hys.1	Syn2
ENSMUST00000204726.1	chr6	+	115252994	115278709	115252994	115252994		uc009dir.2	Syn2
ENSMUST00000075995.6	chr6	+	115774537	115805557	115774610	115803864	Q6ZQ73	uc009djb.3	Cand2
ENSMUST00000015511.14	chr6	-	115954810	115995005	115955739	115994805	Q3UH93	uc009djn.1	Plxnd1
ENSMUST00000205003.1	chr6	-	115955633	115956838	115955633	115955633		uc291iba.1	Plxnd1
ENSMUST00000123165.1	chr6	-	115955799	115956364	115955799	115955799		uc291ibb.1	Plxnd1
ENSMUST00000203628.1	chr6	-	115958562	115960027	115958562	115958562		uc291ibc.1	Plxnd1
ENSMUST00000131590.1	chr6	-	115966962	115969426	115966962	115969426	F6T0L5	uc291ibd.1	Plxnd1
ENSMUST00000088896.9	chr6	-	116018610	116193486	116022086	116134330	Q69ZZ6	uc009djq.3	Tmcc1
ENSMUST00000204353.2	chr6	-	116021169	116107859	116022086	116107350	Q69ZZ6	uc009djp.3	Tmcc1
ENSMUST00000032222.15	chr6	-	116021343	116134320	116022086	116134320	F8WJ98	uc291ibe.1	Tmcc1
ENSMUST00000172510.3	chr6	-	116021346	116057011	116022086	116043409	Q69ZZ6	uc009djo.3	Tmcc1
ENSMUST00000173110.1	chr6	-	116021617	116134430	116093140	116134330	G3UXR4	uc291ibf.1	Tmcc1
ENSMUST00000173140.3	chr6	-	116021711	116056955	116022086	116043409	Q69ZZ6	uc291ibg.1	Tmcc1
ENSMUST00000173548.2	chr6	-	116021995	116073156	116022086	116073038	A0A0N4SWB9	uc291ibh.1	Tmcc1
ENSMUST00000172909.1	chr6	-	116043767	116133903	116107435	116133903	G3UZ99	uc291ibi.1	Tmcc1
ENSMUST00000205160.1	chr6	-	116053482	116058049	116053482	116053482		uc291ibj.1	Tmcc1
ENSMUST00000173117.6	chr6	-	116104908	116110394	116104908	116104908		uc057aeh.1	Tmcc1
ENSMUST00000173031.1	chr6	-	116131664	116171697	116131832	116134330	Q3TQU9	uc291ibl.1	Tmcc1
ENSMUST00000204637.1	chr6	-	116133519	116135122	116133519	116133519		uc291ibm.1	Tmcc1
ENSMUST00000204574.1	chr6	-	116171616	116174313	116171616	116171616		uc291ibn.1	Tmcc1
ENSMUST00000183703.7	chr6	-	119570795	119848150	119575624	119825054	F8VPM7	uc009dmk.1	Erc1
ENSMUST00000032279.11	chr6	-	119570803	119825226	119575624	119825054	F8VPM7	uc291ihu.1	Erc1
ENSMUST00000185139.7	chr6	-	119572629	119848099	119618885	119825054	V9GXH3	uc291ihw.1	Erc1
ENSMUST00000184864.7	chr6	-	119573727	119848059	119575624	119825054	V9GXP8	uc291ihx.1	Erc1
ENSMUST00000183880.7	chr6	-	119574576	119848115	119618885	119825054	V9GWT6	uc291ihy.1	Erc1
ENSMUST00000184320.7	chr6	-	119575012	119743444	119618885	119743444	V9GXL1	uc291ihz.1	Erc1
ENSMUST00000184838.7	chr6	-	119575244	119848134	119618885	119825054	Q99MI1	uc291iia.1	Erc1
ENSMUST00000183911.7	chr6	-	119575314	119848167	119575624	119825054	V9GXF0	uc291iib.1	Erc1
ENSMUST00000185143.1	chr6	-	119575529	119848089	119618885	119825054	V9GX53	uc291iic.1	Erc1
ENSMUST00000204666.1	chr6	-	119617266	119622105	119617266	119617266		uc291iid.1	Erc1
ENSMUST00000183872.1	chr6	-	119721277	119796914	119721277	119721277		uc291iie.1	Erc1
ENSMUST00000079582.4	chr6	-	119772705	119848102	119773658	119824601	Q99MI1	uc009dmn.2	Erc1
ENSMUST00000183741.1	chr6	-	119823984	119826460	119823984	119823984		uc291iif.1	Erc1
ENSMUST00000005108.9	chr6	+	120364123	120444574	120364613	120439193	Q3UXZ9	uc009dne.3	Kdm5a
ENSMUST00000203584.2	chr6	+	120836211	120865609	120848504	120865609	A0A0N4SW24	uc291ilc.1	Bcl2l13
ENSMUST00000204004.1	chr6	+	120836211	120867862	120836211	120836211		uc009dns.2	Bcl2l13
ENSMUST00000203037.2	chr6	+	120836225	120876317	120848504	120876317	A0A0N4SW63	uc291ild.1	Bcl2l13
ENSMUST00000009256.3	chr6	+	120836237	120892842	120848504	120887391	P59017	uc009dnt.2	Bcl2l13
ENSMUST00000160684.7	chr6	-	120891929	120916836	120894280	120901734	P70444	uc291ile.1	Bid
ENSMUST00000004560.11	chr6	-	120892853	120916853	120894280	120901734	P70444	uc009dnv.2	Bid
ENSMUST00000161594.1	chr6	-	120895617	120897568	120895617	120895617		uc291ilf.1	Bid
ENSMUST00000145948.1	chr6	-	120900221	120916798	120900221	120901734	D3Z463	uc291ilg.1	Bid
ENSMUST00000125915.1	chr6	-	120906997	120916803	120906997	120906997		uc291ilh.1	Bid
ENSMUST00000098457.8	chr6	-	120931706	121003152	120931706	120931706		uc291ilk.1	Mical3
ENSMUST00000207889.1	chr6	-	120931721	121081609	120934667	121042259	Q8CJ19	uc291ill.1	Mical3
ENSMUST00000238920.1	chr6	-	120931721	121081609	120934667	121042259		uc294jnc.1	Mical3
ENSMUST00000238957.1	chr6	-	120931721	121081609	120934667	121042259		uc294jok.1	Mical3
ENSMUST00000238968.1	chr6	-	120931721	121081609	120934667	121042259		uc294jou.1	Mical3
ENSMUST00000212333.1	chr6	-	120934667	120982718	120934667	120982718	A0A1D5RM34	uc291ilm.1	Mical3
ENSMUST00000151602.3	chr6	-	120934780	120958635	120934780	120934780		uc291iln.1	Mical3
ENSMUST00000140854.1	chr6	-	120934824	120935535	120934824	120934824		uc291ilo.1	Mical3
ENSMUST00000142924.1	chr6	-	120950682	120957723	120950682	120950682		uc291ilp.1	Mical3
ENSMUST00000150503.3	chr6	-	120958342	121003152	120958342	120958342		uc291ilr.1	Mical3
ENSMUST00000204302.2	chr6	-	120997315	121022249	121001362	121022249	Q5CZW8	uc291ilu.1	Mical3
ENSMUST00000212208.1	chr6	-	121007234	121024835	121007262	121024835	A0A1D5RME9	uc291ilv.1	Mical3
ENSMUST00000203254.2	chr6	-	121007239	121081588	121022481	121042259	A0A0N4SVV2	uc291ilw.1	Mical3
ENSMUST00000077159.7	chr6	-	121007239	121081590	121007262	121042259	Q8CJ19	uc009dnz.4	Mical3
ENSMUST00000205030.1	chr6	-	121007240	121022264	121007262	121022264	A0A0N4SUZ1	uc291ilx.1	Mical3
ENSMUST00000203095.1	chr6	-	121016646	121022286	121016646	121016646		uc291ily.1	Mical3
ENSMUST00000204994.1	chr6	-	121016646	121110094	121016646	121016646		uc009doa.2	Mical3
ENSMUST00000204248.1	chr6	-	121022207	121130999	121022207	121042259	A0A0N4SWA5	uc291ilz.1	Mical3
ENSMUST00000205020.1	chr6	-	121022386	121025763	121022386	121022386		uc291ima.1	Mical3
ENSMUST00000203188.1	chr6	-	121024749	121025408	121024749	121024749		uc291imb.1	Mical3
ENSMUST00000204644.1	chr6	-	121028937	121030760	121028937	121028937		uc291imc.1	Mical3
ENSMUST00000207968.1	chr6	-	121042062	121103535	121042062	121042259	A0A140LJA5	uc291imd.1	Mical3
ENSMUST00000207993.1	chr6	-	121042091	121104641	121042091	121042259	A0A140LID8	uc291ime.1	Mical3
ENSMUST00000135516.7	chr6	+	124663026	124704370	124663026	124663026		uc291itg.1	Lpcat3
ENSMUST00000004381.13	chr6	+	124663026	124704418	124663208	124703611	Q91V01	uc009drf.3	Lpcat3
ENSMUST00000128721.6	chr6	+	124663171	124702290	124663208	124700047	A0A0N4SUM3	uc291ith.1	Lpcat3
ENSMUST00000141069.7	chr6	+	124663180	124699501	124663180	124663180		uc291iti.1	Lpcat3
ENSMUST00000133797.1	chr6	+	124663214	124700560	124663214	124663214		uc291itj.1	Lpcat3
ENSMUST00000141546.1	chr6	+	124701418	124702613	124701418	124701418		uc291itk.1	Lpcat3
ENSMUST00000152176.1	chr6	+	124702256	124703058	124702256	124702256		uc291itl.1	Lpcat3
ENSMUST00000130020.7	chr6	+	124702754	124703928	124702754	124702754		uc291itm.1	Lpcat3
ENSMUST00000150597.1	chr6	+	124703004	124704017	124703004	124703004		uc291itn.1	Lpcat3
ENSMUST00000150847.7	chr6	+	124712335	124713068	124712335	124712335		uc291itt.1	Phb2
ENSMUST00000124779.7	chr6	+	124712335	124713870	124712335	124712335		uc291itu.1	Phb2
ENSMUST00000004375.15	chr6	+	124712335	124716950	124712436	124716633	Q3V235	uc033iur.2	Phb2
ENSMUST00000145447.7	chr6	+	124712335	124716950	124712335	124712335		uc291itv.1	Phb2
ENSMUST00000147974.7	chr6	+	124712765	124714800	124712765	124714800	F6Q8V7	uc291itw.1	Phb2
ENSMUST00000130279.1	chr6	+	124713121	124716640	124713121	124716633	F6QPR1	uc291itx.1	Phb2
ENSMUST00000143000.7	chr6	+	124715347	124716950	124715347	124715347		uc291itz.1	Phb2
ENSMUST00000129422.1	chr6	+	124715362	124716539	124715362	124715362		uc291iua.1	Phb2
ENSMUST00000172132.8	chr6	-	124810585	124814296	124811268	124814272	P17751	uc012esp.2	Tpi1
ENSMUST00000154883.3	chr6	-	124810586	124814158	124810586	124810586		uc291ivl.1	Tpi1
ENSMUST00000149610.2	chr6	-	124811258	124813070	124811268	124812698	H7BXC3	uc291ivm.1	Tpi1
ENSMUST00000133251.2	chr6	-	124811271	124811886	124811271	124811271		uc291ivn.1	Tpi1
ENSMUST00000139716.1	chr6	-	124812448	124812840	124812448	124812448		uc291ivo.1	Tpi1
ENSMUST00000204602.1	chr6	-	124813463	124814154	124813463	124813463		uc291ivp.1	Tpi1
ENSMUST00000047510.9	chr6	-	124815018	124829484	124815565	124829395	P56399	uc009dsa.2	Usp5
ENSMUST00000122110.7	chr6	-	124815037	124829435	124815565	124829395	Q3U4W8	uc009dsb.3	Usp5
ENSMUST00000131805.1	chr6	-	124815419	124818637	124815419	124815419		uc291ivq.1	Usp5
ENSMUST00000154189.1	chr6	-	124817245	124817893	124817245	124817245		uc291ivr.1	Usp5
ENSMUST00000129159.1	chr6	-	124821774	124823469	124821774	124821774		uc291ivs.1	Usp5
ENSMUST00000142058.7	chr6	-	124822618	124829408	124822618	124829395	D3Z4K7	uc291ivt.1	Usp5
ENSMUST00000141042.1	chr6	-	124822726	124823623	124822726	124822726		uc291ivu.1	Usp5
ENSMUST00000146098.1	chr6	-	124822842	124824200	124822842	124822842		uc291ivv.1	Usp5
ENSMUST00000153306.1	chr6	-	124824135	124828895	124824135	124826397	D3YYA5	uc291ivw.1	Usp5
ENSMUST00000112439.8	chr6	-	124958412	124965538	124958726	124964885	Q9CZ04	uc009dsr.3	Cops7a
ENSMUST00000032220.14	chr6	-	124958815	124965448	124959597	124964885	Q9CZ04	uc009dss.3	Cops7a
ENSMUST00000135645.1	chr6	-	124959233	124960141	124959233	124959233		uc291ixc.1	Cops7a
ENSMUST00000129976.7	chr6	-	124959906	124965290	124959906	124964885	D3Z440	uc291ixd.1	Cops7a
ENSMUST00000129446.7	chr6	-	124961157	124965408	124961157	124964885	D3YVI6	uc291ixe.1	Cops7a
ENSMUST00000148485.1	chr6	-	124962622	124965207	124962622	124964885	D3Z0S0	uc291ixf.1	Cops7a
ENSMUST00000149346.1	chr6	-	124964553	124965512	124964553	124964553		uc291ixh.1	Cops7a
ENSMUST00000112392.7	chr6	+	125095980	125130585	125097165	125130001	E9QAS4	uc291iyq.1	Chd4
ENSMUST00000056889.14	chr6	+	125095980	125130591	125097165	125130001	Q6PDQ2	uc009dtk.3	Chd4
ENSMUST00000112390.7	chr6	+	125096161	125130591	125097165	125130001	E9QAS5	uc009dtm.2	Chd4
ENSMUST00000155932.1	chr6	+	125096176	125097371	125096176	125096176		uc291iyr.1	Chd4
ENSMUST00000155261.1	chr6	+	125096568	125100520	125097165	125100520	G5E8V7	uc291iys.1	Chd4
ENSMUST00000138968.1	chr6	+	125113540	125114621	125113540	125113540		uc291iyt.1	Chd4
ENSMUST00000124317.1	chr6	+	125113568	125121942	125113568	125121942	F6WR45	uc291iyu.1	Chd4
ENSMUST00000132794.1	chr6	+	125119766	125120865	125119766	125119766		uc291iyv.1	Chd4
ENSMUST00000032487.13	chr6	+	125215550	125222306	125215725	125220066	Q62442	uc009dtx.2	Vamp1
ENSMUST00000100942.8	chr6	+	125215580	125222163	125215725	125219651	Q62442	uc009dty.2	Vamp1
ENSMUST00000063588.10	chr6	+	125215580	125241249	125215725	125240510	D3YTU0	uc009dtz.2	Vamp1
ENSMUST00000205223.1	chr6	+	125218573	125221652	125218573	125221588	A0A0N4SUV3	uc291jah.1	Vamp1
ENSMUST00000043422.7	chr6	-	125223932	125231860	125224665	125231597	Q8VD31	uc009dua.3	Tapbpl
ENSMUST00000160523.7	chr6	+	125231275	125239934	125231275	125231275		uc057lrp.1	Vamp1
ENSMUST00000159547.2	chr6	+	125231275	125245964	125231275	125231275		uc009dub.2	Vamp1
ENSMUST00000039913.8	chr6	-	127085115	127109550	127087873	127109467	Q8BZA9	uc009dvq.3	Tigar
ENSMUST00000200988.1	chr6	-	127087880	127109557	127092624	127109467	A0A0J9YV11	uc291jdb.1	Tigar
ENSMUST00000000188.11	chr6	-	127125161	127151060	127130334	127150773	Q4FK45	uc009dvr.3	Ccnd2
ENSMUST00000201564.1	chr6	-	127130508	127139152	127130508	127130508		uc291jde.1	Ccnd2
ENSMUST00000201985.1	chr6	-	127139092	127146688	127139092	127139092		uc291jdf.1	Ccnd2
ENSMUST00000201902.3	chr6	-	127146022	127152193	127146022	127150773	A0A0J9YU51	uc291jdg.1	Ccnd2
ENSMUST00000202363.1	chr6	-	127147501	127151007	127147501	127147501		uc291jdh.1	Ccnd2
ENSMUST00000201066.1	chr6	-	127148282	127151033	127148600	127150773	Q9D8L9	uc291jdi.1	Ccnd2
ENSMUST00000201637.1	chr6	-	127148299	127151007	127148600	127150773	Q9D8L9	uc009dvs.2	Ccnd2
ENSMUST00000201857.1	chr6	-	127150780	127150961	127150780	127150780		uc009dvv.1	Ccnd2
ENSMUST00000112191.7	chr6	+	127446839	127494240	127474237	127491735	Q8CFF0	uc009dvw.2	Parp11
ENSMUST00000112195.7	chr6	+	127449262	127478133	127470704	127478133	Q8CFF0	uc291jds.1	Parp11
ENSMUST00000128470.7	chr6	+	127453619	127472028	127453619	127453619		uc291jdt.1	Parp11
ENSMUST00000144115.7	chr6	+	127453647	127478084	127470704	127474241	A0A0J9YVC5	uc291jdu.1	Parp11
ENSMUST00000125364.7	chr6	+	127453665	127470926	127453665	127453665		uc291jdv.1	Parp11
ENSMUST00000112193.7	chr6	+	127453674	127479055	127470704	127478133	Q8CFF0	uc009dvx.2	Parp11
ENSMUST00000039680.6	chr6	+	127453722	127494261	127470704	127491735	Q8CFF0	uc009dvy.2	Parp11
ENSMUST00000201717.1	chr6	+	127471526	127473285	127471526	127471526		uc291jdw.1	Parp11
ENSMUST00000136945.2	chr6	+	127474145	127478946	127474145	127474145		uc291jdx.1	Parp11
ENSMUST00000134018.1	chr6	+	127477654	127490047	127477654	127477654		uc291jdy.1	Parp11
ENSMUST00000112173.7	chr6	-	127961395	128143563	127964427	128034228	Q8BJU2	uc009ecq.2	Tspan9
ENSMUST00000112171.7	chr6	-	127962801	128136709	127964427	128034228	Q8BJU2	uc009eco.2	Tspan9
ENSMUST00000032503.11	chr6	-	127963906	128143560	127964427	128034228	Q8BJU2	uc009ecp.2	Tspan9
ENSMUST00000202141.1	chr6	-	127965256	127966817	127965256	127965256		uc291jem.1	Tspan9
ENSMUST00000123786.8	chr6	-	127965746	128034592	127965746	128034501	D3YXN7	uc291jen.2	Tspan9
